"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"44",6743.03496268124,-57.8389094895881,1123.36118655517,71.3115326183584,6555,2.4,4875,243.75,5619.67377612606,7866.39614923641,-129.150442107947,13.4726231287703
"45",6844.82693531512,-30.4868566780812,1182.41721401422,72.9357411654358,6737,2.4,4875,243.75,5662.4097213009,8027.24414932934,-103.422597843517,42.4488844873546
"46",6909.22529763982,3.33450870895526,1252.75401918598,78.8924893934924,4936,2.6,4875,243.75,5656.47127845384,8161.97931682579,-75.5579806845371,82.2269981024477
"47",6931.94129178045,37.781255054518,1311.69486538369,87.4362234417844,6357,2.3,4875,243.75,5620.24642639677,8243.63615716414,-49.6549683872665,125.217478496302
"48",6896.12025561187,65.9180043414467,1368.95733149939,96.8704071841754,6991,3,4875,243.75,5527.16292411249,8265.07758711126,-30.9524028427288,162.788411525622
"49",6782.85436891638,78.8502226157173,1435.25177597264,106.967177077214,6267,2.8,4875,243.75,5347.60259294374,8218.10614488903,-28.1169544614971,185.817399692932
"50",6581.60508520564,71.6284608991108,1504.03177461145,117.631277551618,6486,2.5,4875,243.75,5077.57331059418,8085.63685981709,-46.0028166525073,189.259738450729
"51",6290.80933436395,43.7807065786893,1572.87396575381,128.267437945018,6648,3,4875,243.75,4717.93536861014,7863.68330011775,-84.4867313663283,172.048144523707
"52",5919.53217556307,-2.57447719288479,1649.06316753621,138.725957625953,7710,2.7,4875,243.75,4270.46900802686,7568.59534309928,-141.300434818838,136.151480433068
"53",5489.06118564829,-63.1124261306492,1718.18473959274,149.579617901832,2130,2.7,4875,243.75,3770.87644605554,7207.24592524103,-212.692044032481,86.4671917711824
"54",5043.5757510594,-128.719724173548,1759.46461021467,161.536640573177,3665,2.6,4875,243.75,3284.11114084473,6803.04036127407,-290.256364746724,32.8169163996289
"55",4623.60062916972,-188.014417392518,1801.52012207221,175.0001047251,5056,3.7,4875,243.75,2822.08050709751,6425.12075124193,-363.014522117618,-13.0143126674178
"56",4262.9075604666,-229.860239179633,1851.54109778649,188.965869156703,8453,3.8,4875,243.75,2411.36646268011,6114.44865825309,-418.826108336335,-40.8943700229302
"57",3978.6151092594,-247.732708319158,1851.9880303432,201.990321123264,4367,2.7,4875,243.75,2126.6270789162,5830.60313960259,-449.723029442422,-45.7423871958947
"58",3780.5599625264,-240.703938878644,1853.50692077482,213.360272371463,2358,2.4,4875,243.75,1927.05304175158,5634.06688330122,-454.064211250107,-27.3436665071805
"59",3658.88106357297,-213.980548549501,1856.28062790502,223.320230138179,3929,3.1,4875,243.75,1802.60043566795,5515.161691478,-437.30077868768,9.3396815886781
"60",3583.86890768578,-178.922269538348,1874.50839403146,231.944790232692,3397,10.7,4875,243.75,1709.36051365431,5458.37730171724,-410.86705977104,53.0225206943435
"61",3525.21776544996,-149.872716738718,1890.65791594113,239.61764238801,1860,3.9,4875,243.75,1634.55984950883,5415.87568139109,-389.490359126728,89.7449256492922
"62",3462.98050974815,-139.182365101539,1913.03335606998,246.513817176964,1913,4.2,4875,243.75,1549.94715367818,5376.01386581813,-385.696182278504,107.331452075425
"63",3393.48459092427,-154.121423629403,1932.02120309473,252.853856328542,1241,2.8,4875,243.75,1461.46338782954,5325.505794019,-406.975279957945,98.7324326991391
"64",3333.22165432948,-192.547640201349,1951.50176338306,259.565006209345,1254,2.8,4875,243.75,1381.71989094642,5284.72341771254,-452.112646410695,67.0173660079963
"65",3312.28424638476,-243.939260984786,1976.86297763401,267.170678211413,859,4.2,4875,243.75,1335.42126875075,5289.14722401877,-511.109939196199,23.2314172266278
"66",3367.5126102681,-291.182700552852,2013.93821406943,273.691026074783,761,2.2,4875,243.75,1353.57439619867,5381.45082433753,-564.873726627635,-17.4916744780691
"67",3529.66165561899,-314.748749943576,2038.32238157616,277.238071134344,720,2.2,4875,243.75,1491.33927404283,5567.98403719515,-591.98682107792,-37.5106788092316
"68",3812.34446541421,-298.051137408541,2044.0576853241,278.580038348312,1076,2.3,4875,243.75,1768.28678009011,5856.40215073832,-576.631175756853,-19.4710990602294
"69",4206.46023919219,-233.063713117883,2056.76402848724,278.964288032074,2419,2.7,4875,243.75,2149.69621070495,6263.22426767942,-512.028001149957,45.9005749141908
"70",4678.3087754106,-123.424457578051,2098.40052169241,278.474001171335,3884,4.3,4875,243.75,2579.90825371819,6776.709297103,-401.898458749386,155.049543593284
"71",5177.65971799034,16.116589880596,2140.25835893762,277.23250983692,8309,8,4875,243.75,3037.40135905272,7317.91807692796,-261.115919956324,293.349099717516
"72",5647.13843713377,163.1619298724,2155.7579833217,276.198974433436,5126,4.3,4875,243.75,3491.38045381207,7802.89642045547,-113.037044561036,439.360904305836
"73",6045.83777641341,292.930123715547,2188.36580164472,275.392479948607,8360,4.4,4875,243.75,3857.4719747687,8234.20357805813,17.5376437669401,568.322603664154
"74",6342.33102612754,384.582710119541,2215.22396149144,274.597837673588,7586,4.5,4875,243.75,4127.1070646361,8557.55498761898,109.984872445953,659.180547793129
"75",6528.24419093343,426.091898274231,2241.69837177358,273.047892230957,9297,4.2,4875,243.75,4286.54581915986,8769.94256270701,153.044006043274,699.139790505188
"76",6611.51326793834,417.128907861738,2259.50193670771,269.648683828631,9066,3.4,4875,243.75,4352.01133123063,8871.01520464605,147.480224033107,686.777591690369
"77",6616.29166075583,368.346412089795,2280.1759726916,263.235842427082,9451,4.8,4875,243.75,4336.11568806423,8896.46763344742,105.110569662713,631.582254516877
"78",6570.59628183989,298.860806587392,2299.01146666063,256.323999034798,6018,3.2,4875,243.75,4271.58481517927,8869.60774850052,42.5368075525939,555.18480562219
"79",6502.37200857575,230.241249236183,2326.17319358328,250.610421540213,5316,3.4,4875,243.75,4176.19881499247,8828.54520215904,-20.3691723040297,480.851670776396
"80",6430.27261560937,182.262477819962,2362.39421417532,245.934308885617,7317,8.8,4875,243.75,4067.87840143405,8792.6668297847,-63.6718310656549,428.196786705579
"81",6361.64317102422,167.015033239267,2403.11130200719,241.39911907795,1262,6.7,4875,243.75,3958.53186901703,8764.75447303141,-74.3840858386834,408.414152317217
"82",6301.33644643828,187.374948176365,2387.49467045416,237.176839898736,6357,13.5,4875,243.75,3913.84177598412,8688.83111689245,-49.8018917223709,424.551788075101
"83",6236.63484031379,236.831179120982,2369.21939981727,233.804098187765,5896,6.6,4875,243.75,3867.41544049652,8605.85424013106,3.02708093321743,470.635277308747
"84",6161.96566152686,295.609982734909,2363.9066223248,230.995302719388,10259,589.3,4875,243.75,3798.05903920205,8525.87228385166,64.6146800155208,526.605285454297
"85",6053.85803986855,353.728362012169,2327.27397066488,226.928575217206,7563,732.7,4875,243.75,3726.58406920367,8381.13201053343,126.799786794963,580.656937229375
"86",5899.06785376783,392.33468736638,2290.60914929371,221.151942702594,4539,137.4,4875,243.75,3608.45870447411,8189.67700306154,171.182744663786,613.486630068973
"87",5688.14870196397,397.609627342938,2251.73699240911,216.304540482506,3300,31.9,4875,243.75,3436.41170955486,7939.88569437308,181.305086860433,613.914167825444
"88",5414.20359018097,361.74468624446,2206.88597399517,212.802492360707,7821,64.6,4875,243.75,3207.31761618581,7621.08956417614,148.942193883753,574.547178605168
"89",5073.88205308901,283.812083677731,2183.13021643885,210.636978844468,8988,28.06,4875,243.75,2890.75183665016,7257.01226952785,73.175104833263,494.449062522199
"90",4680.70412254287,172.664040439801,2180.91952185481,208.30536408517,4103,17.8,4875,243.75,2499.78460068806,6861.62364439768,-35.6413236453694,380.969404524971
"91",4269.57878426422,46.6239587195754,2245.76411537038,230.364118236295,2727,5.8,4875,243.75,2023.81466889384,6515.3428996346,-183.74015951672,276.988076955871
"92",3884.25397932067,-70.6171927615413,2326.45498885182,253.018696787726,5640,7.7,4875,243.75,1557.79899046884,6210.70896817249,-323.635889549268,182.401504026185
"93",3567.34777939893,-156.419904880868,2416.25523174501,275.81508940429,6013,33.9,4875,487.5,1151.09254765392,5983.60301114394,-432.234994285158,119.395184523422
"94",3358.44725524064,-192.63486904193,2531.10617296972,297.929476688619,3751,46,4875,487.5,827.341082270914,5889.55342821036,-490.564345730549,105.294607646689
"95",3285.63782391073,-169.421544206635,2656.30776570946,321.646467839097,1537,40.6,4875,487.5,629.330058201271,5941.94558962019,-491.068012045732,152.224923632462
"96",3352.26886803248,-89.3339947352039,2771.50577378156,342.613332213842,1464,21.4,4875,487.5,580.763094250919,6123.77464181404,-431.947326949046,253.279337478638
"97",3530.69269932518,31.5823971258045,2893.2149420062,364.086273685137,2227,18,4875,487.5,637.477757318984,6423.90764133138,-332.503876559333,395.668670810941
"98",3771.32373908141,166.810176700334,3012.73330789457,387.573846745897,4904,31.8,4875,487.5,758.590431186831,6784.05704697598,-220.763670045563,554.384023446231
"99",4017.48483705817,287.584622161414,3138.42420208096,407.56106779008,3663,22.9,4875,487.5,879.060634977204,7155.90903913913,-119.976445628666,695.145689951494
"100",4222.62264023719,370.326379737509,3271.34475847408,425.908113970675,9436,108.9,4875,487.5,951.277881763107,7493.96739871127,-55.5817342331664,796.234493708184
"101",4354.15537575259,401.807779180185,3368.70810531694,442.599677834514,10252,231.8,4875,487.5,985.44727043565,7722.86348106953,-40.7918986543291,844.407457014699
"102",4411.61393730771,383.085174849815,3421.01276682521,458.807650940715,11828,1906.3,4875,487.5,990.601170482499,7832.62670413293,-75.7224760909008,841.89282579053
"103",4425.81549923608,329.397091766021,3387.79830843822,451.331854748126,1308,155.2,4875,487.5,1038.01719079786,7813.61380767431,-121.934762982106,780.728946514147
"104",4455.78812002827,271.247920087259,3335.42932520342,442.906803946942,6080,366.1,4875,487.5,1120.35879482485,7791.21744523169,-171.658883859683,714.154724034201
"105",4548.45494886276,240.462904352115,3276.07493046307,434.342906741881,3073,42.6,4875,731.25,1272.3800183997,7824.52987932583,-193.880002389767,674.805811093996
"106",4737.80906042334,260.986804945208,3209.61748195799,424.768972115296,2513,53.6,4875,731.25,1528.19157846534,7947.42654238133,-163.782167170087,685.755777060504
"107",5028.08372765942,341.751535491167,3122.98190211727,411.606043317067,5215,217.5,4875,731.25,1905.10182554215,8151.06562977669,-69.8545078258994,753.357578808234
"108",5390.56099488227,475.565368464985,3035.24704702344,398.825355015946,2932,42.1,4875,731.25,2355.31394785883,8425.80804190571,76.7400134490385,874.390723480931
"109",5773.76639974786,640.791093006513,2944.04833460175,389.48563018472,8493,120.3,4875,731.25,2829.7180651461,8717.81473434961,251.305462821793,1030.27672319123
"110",6108.06482385976,804.423761274724,2846.89250098595,377.977274167787,10510,851.7,4875,731.25,3261.17232287381,8954.9573248457,426.446487106937,1182.40103544251
"111",6334.6383622388,931.739407057851,2720.18411896625,370.933096697964,10097,949.7,4875,731.25,3614.45424327255,9054.82248120505,560.806310359888,1302.67250375581
"112",6422.75031848298,999.769800486589,2573.81066540584,365.497963038433,10023,1191.2,4875,731.25,3848.93965307714,8996.56098388882,634.271837448156,1365.26776352502
"113",6374.39308644268,1002.77559824266,2426.86997494721,362.227930932418,5104,463.9,4875,975,3947.52311149547,8801.2630613899,640.547667310241,1365.00352917508
"114",6222.15948344385,951.868680380221,2314.62298784995,358.276078797548,5287,858.8,4875,975,3907.5364955939,8536.7824712938,593.592601582674,1310.14475917777
"115",6011.10865543752,868.813262809478,2265.94956135484,370.854955543553,4037,627.6,4875,975,3745.15909408268,8277.05821679236,497.958307265925,1239.66821835303
"116",5790.3134011742,781.196455787858,2225.02368314974,382.024560607097,4095,349.3,4875,975,3565.28971802446,8015.33708432393,399.171895180761,1163.22101639495
"117",5596.88381779011,714.608977299353,2218.20439582993,408.855941791253,5338,754.2,4875,975,3378.67942196017,7815.08821362004,305.7530355081,1123.46491909061
"118",5444.81638699265,683.436397456528,2227.25264746286,436.614714153702,4524,678.8,4875,975,3217.56373952979,7672.06903445551,246.821683302827,1120.05111161023
"119",5324.89629966952,687.250419108297,2250.47741487399,464.740106499385,5991,574.9,4875,975,3074.41888479553,7575.3737145435,222.510312608912,1151.99052560768
"120",5211.45770057458,713.701578311506,2276.14751609656,493.144677079588,8159,1660.7,4875,975,2935.31018447802,7487.60521667114,220.556901231918,1206.84625539109
"121",5077.03701877626,745.174989057899,2299.61989303253,514.725097521438,2035,160.1,4875,1218.75,2777.41712574373,7376.6569118088,230.449891536461,1259.90008657934
"122",4908.89934699727,766.849829668597,2313.43098096208,533.617497405472,3150,268,4875,1218.75,2595.46836603518,7222.33032795935,233.232332263125,1300.46732707407
"123",4701.65621545752,768.220998247522,2339.94193251276,549.170157921048,7763,1260.6,4875,1218.75,2361.71428294475,7041.59814797028,219.050840326474,1317.39115616857
"124",4462.74792120301,747.317635325208,2361.39925829521,564.297275174116,2762,1145.8,4875,1218.75,2101.34866290781,6824.14717949822,183.020360151091,1311.61491049932
"125",4220.31526116288,712.826227735822,2388.43512507574,577.118081002608,2101,299.3,4875,1218.75,1831.88013608714,6608.75038623862,135.708146733214,1289.94430873843
"126",4002.46712651405,679.723835876486,2410.58344514427,591.053221556434,1064,137.4,4875,1218.75,1591.88368136978,6413.05057165832,88.6706143200527,1270.77705743292
"127",3828.49538209202,660.98478387772,2417.38674280246,603.486073932686,5560,529.5,4875,1218.75,1411.10863928956,6245.88212489448,57.4987099450336,1264.47085781041
"128",3699.44784867699,663.076133359069,2420.24611296582,616.9256640626,9201,2412.7,4875,1218.75,1279.20173571117,6119.69396164281,46.1504692964688,1280.00179742167
"129",3607.85276332894,685.42905532952,2355.04329954218,607.610089966186,1085,297.5,4875,1218.75,1252.80946378677,5962.89606287112,77.8189653633339,1293.03914529571
"130",3549.75608360847,724.654842999868,2277.74990994359,597.04629343769,3885,492,4875,1218.75,1272.00617366487,5827.50599355206,127.608549562178,1321.70113643756
"131",3510.66949970016,771.332322338678,2194.63118711346,585.383107748893,5049,1488.4,4875,1218.75,1316.0383125867,5705.30068681362,185.949214589785,1356.71543008757
"132",3480.51116440386,815.136583592314,2104.84752050106,569.615001634281,5224,1230.02,4875,1218.75,1375.66364390279,5585.35868490492,245.521581958034,1384.75158522659
"133",3460.60099995843,850.232503381413,2010.66777293638,555.104279433507,2261,542.09,4875,1218.75,1449.93322702205,5471.26877289481,295.128223947907,1405.33678281492
"134",3463.42035405419,877.570777500109,1925.13116968688,542.826922374959,3259,464.94,4875,1218.75,1538.2891843673,5388.55152374107,334.74385512515,1420.39769987507
"135",3499.63508964311,901.659753628407,1845.94313918303,534.004694022644,2945,1134.5,4875,1218.75,1653.69195046008,5345.57822882614,367.655059605763,1435.66444765105
"136",3575.58346447468,928.250880589162,1775.95211077942,523.924148056492,1554,457.01,4875,1218.75,1799.63135369526,5351.5355752541,404.32673253267,1452.17502864565
"137",3691.9471301321,962.968944827296,1711.59792915677,517.482392627786,1258,260.79,4875,1218.75,1980.34920097532,5403.54505928887,445.48655219951,1480.45133745508
"138",3840.47079492425,1008.00066996766,1656.80714616199,511.200191881464,1635,210.5,4875,1218.75,2183.66364876226,5497.27794108624,496.800478086194,1519.20086184912
"139",4005.03891116338,1061.63309307547,1619.53686154373,520.426555355213,2163,203.43,4875,1218.75,2385.50204961965,5624.57577270711,541.206537720257,1582.05964843068
"140",4168.31764376673,1119.35263414002,1586.11116205987,537.316055206847,3085,602.8,4875,1218.75,2582.20648170686,5754.4288058266,582.036578933177,1656.66868934687
"141",4319.83866892679,1175.92761793184,1615.74786906867,569.45758527623,1961,647.4,4875,1218.75,2704.09079985812,5935.58653799546,606.470032655606,1745.38520320807
"142",4460.72548800314,1228.62340083095,1638.9047075753,601.832087261102,4375,1226.7,4875,1218.75,2821.82078042784,6099.63019557844,626.791313569843,1830.45548809205
"143",4597.8048613586,1277.90225474277,1664.96617745948,635.504329090523,4432,1173.2,4875,1218.75,2932.83868389911,6262.77103881808,642.397925652243,1913.40658383329
"144",4743.29888519742,1329.20345069865,1696.29764417928,673.283854920577,4939,1621.3,4875,1218.75,3047.00124101814,6439.5965293767,655.919595778074,2002.48730561923
"145",4906.80828937155,1385.99154100398,1736.70042195862,710.830957761093,3776,806.4,4875,1462.5,3170.10786741293,6643.50871133018,675.16058324289,2096.82249876508
"146",5088.39538772264,1450.96093182389,1770.24250258886,746.464039751122,6827,2185.7,4875,1462.5,3318.15288513378,6858.6378903115,704.496892072769,2197.42497157501
"147",5270.00708487899,1521.90518338034,1800.01913097484,775.386201190446,4635,1208.6,4875,1462.5,3469.98795390415,7070.02621585382,746.518982189893,2297.29138457078
"148",5424.94179522621,1594.77747331233,1830.88141095066,806.127767253927,3163,775.8,4875,1462.5,3594.06038427555,7255.82320617687,788.649706058407,2400.90524056626
"149",5520.80308237416,1660.38409570659,1848.31487574784,831.407082526239,9334,2484.3,4875,1462.5,3672.48820662633,7369.117958122,828.977013180356,2491.79117823283
"150",5522.7456001839,1706.11102651595,1839.28445482885,858.049217568422,8554,3497,4875,1462.5,3683.46114535505,7362.03005501275,848.06180894753,2564.16024408437
"151",5415.39342448036,1723.25629007136,1810.33566970633,865.032174946803,6926.7,3140,4875,1462.5,3605.05775477403,7225.7290941867,858.224115124559,2588.28846501817
"152",5205.61013359732,1711.99170741132,1778.14866700913,861.519243227009,2892,1098.6,4875,1462.5,3427.46146658819,6983.75880060644,850.472464184313,2573.51095063833
"153",4924.61867674231,1680.09424669439,1723.84293416575,854.293527223377,4909,1005,4875,1706.25,3200.77574257656,6648.46161090806,825.800719471011,2534.38777391776
"154",4612.97371593083,1639.08425110423,1674.41417239716,844.242089638603,6004,2190.6,4875,1706.25,2938.55954353367,6287.38788832799,794.842161465632,2483.32634074284
"155",4314.17386261773,1601.84005583955,1617.40638326101,831.50684003138,5612,2542.1,4875,1706.25,2696.76747935672,5931.58024587874,770.333215808173,2433.34689587093
"156",4063.76799830377,1581.24422713423,1553.49776825991,812.188274876749,5604,2411.8,4875,1706.25,2510.27023004386,5617.26576656367,769.055952257485,2393.43250201098
"157",3880.026362393,1585.40706925685,1483.37247175646,803.850181384752,4084,2139.8,4875,1950,2396.65389063653,5363.39883414946,781.556887872095,2389.2572506416
"158",3760.27283775941,1614.61658648592,1416.1303339279,794.673252396836,2039,1530.4,4875,1950,2344.14250383151,5176.4031716873,819.943334089087,2409.28983888276
"159",3681.76414106047,1661.35884042197,1338.39987397195,790.262795100221,2424,749.3,4875,1950,2343.36426708852,5020.16401503242,871.096045321751,2451.62163552219
"160",3608.62521876976,1712.73970832697,1248.70522614696,778.752145564063,4576,1633.9,4875,1950,2359.9199926228,4857.33044491673,933.987562762907,2491.49185389103
"161",3506.92849008382,1754.02099378308,1167.65480989092,772.197572013771,5591,3127.4,4875,1950,2339.2736801929,4674.58329997473,981.823421769309,2526.21856579685
"162",3358.70951307775,1773.92798966306,1094.40126452891,754.069538834594,2817,1308.6,4875,1950,2264.30824854884,4453.11077760667,1019.85845082847,2527.99752849766
"163",3169.20130081563,1769.15414771354,1035.06304397654,745.844563947457,2887,1359.1,4875,1950,2134.13825683909,4204.26434479217,1023.30958376608,2514.99871166099
"164",2960.54683010483,1744.08107878318,977.032056873289,757.834244791987,2776,1533.4,4875,1950,1983.51477323155,3937.57888697812,986.24683399119,2501.91532357516
"165",2770.29021528248,1711.09398482168,945.105577203461,795.644484131576,2500,1604.9,4875,2193.75,1825.18463807901,3715.39579248594,915.449500690106,2506.73846895326
"166",2640.95130124413,1687.59513776106,918.517255198583,835.894327897924,1855,1203.1,4875,2193.75,1722.43404604555,3559.46855644271,851.700809863141,2523.48946565899
"167",2597.67518214961,1690.21627192165,906.555872773579,878.919401147547,2970,1838.9,4875,2193.75,1691.11930937604,3504.23105492319,811.2968707741,2569.13567306919
"168",2659.04809548783,1729.8029519081,912.17677970639,927.976187515341,4338,3962,4875,2193.75,1746.87131578144,3571.22487519422,801.826764392757,2657.77913942344
"169",2815.99374179745,1808.43844210286,915.133859732174,954.528562383648,1964,1379.6,4875,2437.5,1900.85988206527,3731.12760152962,853.909879719209,2762.96700448651
"170",3044.76480210167,1923.46847268432,921.07932452128,979.698082040737,2407,1535.2,4875,2437.5,2123.68547758039,3965.84412662295,943.770390643583,2903.16655472506
"171",3306.32793179322,2061.04827428593,944.756048285229,1003.74256246612,3615,2417.6,4875,2437.5,2361.57188350799,4251.08398007845,1057.30571181981,3064.79083675204
"172",3555.9069408469,2201.51376186895,984.220846551224,1030.38578446395,3403,2829.9,4875,2437.5,2571.68609429568,4540.12778739813,1171.127977405,3231.89954633291
"173",3757.03328836539,2324.16147570795,1032.78381570543,1052.44333487445,3169,2610,4875,2437.5,2724.24947265996,4789.81710407082,1271.7181408335,3376.6048105824
"174",3890.34820805806,2413.16890108416,1098.21788165791,1078.80638657828,3120,2177,4875,2437.5,2792.13032640015,4988.56608971597,1334.36251450589,3491.97528766244
"175",3953.05304971263,2459.8998012335,1162.57403203973,1102.28134755797,3185,4495,4875,2437.5,2790.4790176729,5115.62708175237,1357.61845367553,3562.18114879147
"176",3955.07885327592,2462.62227612243,1229.49194751703,1103.54292735002,5613,5260,4875,2437.5,2725.58690575889,5184.57080079295,1359.0793487724,3566.16520347245
"177",3914.35170920507,2428.62452012531,1286.31370549442,1073.29299796363,1918,2218,4875,2437.5,2628.03800371065,5200.66541469949,1355.33152216168,3501.91751808895
